track_name,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,cont_rating,prime_genre,lang.num,size_mb
Ameba,0.0,269,0,3.0,0.0,12+,Social Networking,1,92.1591796875
eBook: War and Peace,3.99,0,0,0.0,0.0,9+,Book,1,7.6669921875
Plants vs. Zombies,0.99,426463,680,5.0,4.0,9+,Games,5,100.498046875
Weibo,0.0,7265,11,3.5,4.0,17+,Social Networking,2,190.33984375
大众点评-发现品质生活,0.0,844,1,4.0,1.0,17+,Lifestyle,2,233.189453125
AlloCiné : Cinéma et Séries,0.0,101,1,4.0,5.0,12+,Entertainment,1,117.7314453125
"Badoo - Meet New People, Chat, Socialize.",0.0,34428,23,4.5,4.0,17+,Social Networking,30,150.3232421875
Flick Kick Field Goal,1.99,36946,152,4.5,4.0,4+,Games,3,72.109375
Venmo,0.0,21090,1325,4.5,5.0,4+,Finance,1,64.99609375
"Dungeons & Such Treasures,Collectibles and Dragons",2.99,653,8,4.5,4.5,12+,Games,31,80.556640625
"StarMap 3D+: Night Sky, Astronomy, Star View Guide",3.99,1118,29,4.5,5.0,4+,Education,29,95.71875
Shift Worker,1.99,348,33,4.0,4.0,4+,Productivity,1,7.00390625
"Spy Calc - Hide pictures, videos, documents",1.99,207,50,3.5,3.0,9+,Utilities,34,23.934632301330566
Waterlogged - Daily Hydration Tracker,0.0,5000,23,4.5,4.5,12+,Health & Fitness,10,41.4267578125
MyNetDiary PRO - Calorie Counter and Food Diary,3.99,15188,272,4.5,4.0,12+,Health & Fitness,2,79.966796875
The Washington Post Classic,0.0,18572,307,4.5,4.5,12+,News,1,113.46875
F-Sim Space Shuttle,4.99,6403,491,4.5,4.5,4+,Games,1,72.85546875
"Groupon - Deals, Coupons & Discount Shopping App",0.0,417779,914,4.5,4.5,12+,Shopping,10,121.4814453125
Learn to Speak Spanish Fast With MosaLingua,4.99,9,1,5.0,5.0,12+,Education,5,46.5576171875
"Coaster VR, Extreme Endless 3D Stereograph",0.99,107,0,2.5,0.0,4+,Entertainment,1,29.5419921875
Parents Calling Easter Bunny,1.99,72,72,2.0,2.0,4+,Lifestyle,1,7.699212074279785
Sporcle,2.99,2044,10,3.5,3.0,9+,Games,1,14.9501953125
"Univision Deportes: Liga MX, MLS, Fútbol En Vivo",0.0,16683,21,3.5,2.5,4+,Sports,2,78.083984375
DOOM II RPG,0.99,1455,1450,3.0,3.0,12+,Games,1,46.444722175598145
STREET FIGHTER IV,4.99,15056,751,4.0,4.0,17+,Games,3,554.421875
Dr. Seuss Camera - The Cat in the Hat Edition,0.99,249,5,4.5,4.5,4+,Photo & Video,1,9.447265625
FINAL FANTASY,7.99,6091,75,4.0,3.5,9+,Games,8,109.5234375
FINAL FANTASY II,7.99,2754,55,4.0,2.5,9+,Games,6,190.2109375
Worms 2: Armageddon,4.99,9870,12,4.5,4.5,12+,Games,1,505.2138671875
SoundHound Song Search & Music Player,0.0,82602,13,4.0,4.5,9+,Music,23,67.25
Jourist Weltübersetzer,7.99,0,0,0.0,0.0,4+,Travel,1,140.25390625
TeachMe: 1st Grade,1.99,762,5,4.0,5.0,4+,Education,1,86.060546875
TeachMe: 3rd Grade,1.99,160,2,4.0,3.0,4+,Education,1,166.1953125
ヤフオク! 利用者数NO.1のオークション、フリマアプリ,0.0,9,0,3.0,0.0,17+,Shopping,1,178.3759765625
Kik,0.0,260965,228,4.0,3.0,12+,Social Networking,14,144.8291015625
Slow Shutter Cam,1.99,2305,100,4.0,5.0,4+,Photo & Video,4,4.259765625
PeakFinder Earth,4.99,137,21,4.0,5.0,4+,Travel,10,33.8349609375
AgingBooth,0.0,11999,233,4.0,4.5,4+,Entertainment,1,30.3935546875
"iWatermark - Watermark 1 or Batch of Photos. Watermarking with Text, Logo, & Graphics Overlays.",1.99,1995,148,4.5,4.5,12+,Photo & Video,14,20.7626953125
Tabs & Chords by Ultimate Guitar - learn and play,2.99,35045,250,4.5,4.5,4+,Music,6,98.275390625
"Dude, your car!",0.99,343,15,4.0,4.5,4+,Entertainment,30,38.7060546875
Drawing Pad,1.99,1824,113,4.0,4.0,4+,Entertainment,22,210.1875
ESPN Tournament Challenge,0.0,39642,492,4.0,4.0,4+,Sports,1,65.8583984375
Solitaire,0.0,679055,9673,4.5,4.5,4+,Games,11,97.220703125
Notability,9.99,17594,143,4.0,4.0,4+,Productivity,14,116.5732421875
Rubik's® Cube,1.99,3531,177,4.0,4.5,4+,Games,1,144.9150390625
Super Why! Power to Read,3.99,1080,5,3.5,2.5,4+,Education,1,131.65234375
Amex Mobile,0.0,11421,57,4.0,2.5,4+,Finance,1,101.0732421875
Fruit Ninja Classic,1.99,698516,132,4.5,4.0,4+,Games,13,99.7451171875
Animation Creator HD,3.99,4497,448,4.0,4.0,12+,Entertainment,1,30.56640625
Plants vs. Zombies HD,0.99,163598,503,5.0,4.0,9+,Games,5,215.396484375
SCRABBLE Premium for iPad,9.99,39678,114,3.5,3.5,4+,Games,6,219.337890625
Graphic - illustration and design,8.99,1809,52,4.5,3.5,4+,Productivity,1,31.09375
Ship Finder,4.99,624,20,3.5,3.5,4+,Navigation,1,21.8857421875
Photogene ⁴,2.99,3761,596,4.5,4.5,4+,Photo & Video,1,33.78125
Hurricane HD,3.99,353,8,4.0,3.5,12+,Weather,1,30.59765625
Star Walk HD - Night Sky Map,4.99,6503,60,4.5,5.0,4+,Education,12,143.2626953125
Space War HD,0.99,71,3,3.0,4.5,4+,Games,4,28.8681640625
Netflix,0.0,308844,139,3.5,3.0,4+,Entertainment,20,119.224609375
forScore,9.99,3909,36,4.5,5.0,4+,Music,14,34.0625
ComicGlass [ComicReader],2.99,308,0,4.5,0.0,12+,Utilities,7,30.4755859375
iAnnotate PDF,9.99,11156,8,4.5,2.5,4+,Productivity,1,42.056640625
ArtStudio for iPad - Draw Sketch and Paint,4.99,8542,543,4.5,5.0,4+,Photo & Video,1,32.720703125
Call of Duty: Zombies HD,4.99,5853,3860,3.5,4.0,17+,Games,1,33.95329189300537
Small World 2,1.99,1506,198,4.0,4.5,9+,Games,6,223.27734375
Qzone,0.0,1649,1,3.5,5.0,4+,Social Networking,3,127.6728515625
ABC – Watch Live TV & Stream Full Episodes,0.0,78890,449,3.0,3.5,12+,Entertainment,1,81.7529296875
Fieldrunners for iPad,3.99,2147,23,4.0,5.0,9+,Games,1,209.515625
Angry Birds HD,0.0,89110,114,4.5,4.0,4+,Games,10,168.00390625
"The Weather Channel App for iPad – best local forecast, radar map, and storm tracking",0.0,208648,25664,4.0,4.5,4+,Weather,1,56.36328125
Do Not Press The Red Button HD,1.99,856,38,2.5,3.5,12+,Entertainment,1,10.401907920837402
"Digits, the calculator for humans",3.99,7825,828,4.5,4.5,4+,Productivity,1,3.984375
"PDF Reader Pro Edition - Annotate,edit & sign PDFs",9.99,7033,119,4.0,4.5,4+,Business,11,60.060546875
National Geographic World Atlas,1.99,4255,209,4.0,2.0,4+,Reference,1,63.07421875
FileBrowser - Access files on remote computers,5.99,3230,5,4.5,4.0,4+,Utilities,7,64.919921875
Dictionary.com Dictionary & Thesaurus for iPad,0.0,54175,10176,4.5,4.5,4+,Reference,9,158.0703125
Animation & Drawing by Do Ink,4.99,308,8,4.0,4.5,4+,Education,1,32.2890625
AirCoaster - Roller Coaster Builder,0.99,2602,71,3.0,4.5,9+,Games,1,21.708984375
"Documents 6 - File manager, PDF reader and browser",0.0,29110,324,4.5,4.5,17+,Productivity,9,102.291015625
The World Factbook for iPad,1.99,273,8,3.5,4.5,4+,Reference,1,69.83203125
Photo Transfer App - Easy backup of photos+videos,0.0,15654,24,4.5,4.5,4+,Photo & Video,2,43.08984375
TwitCasting Viewer - Watch Live Video & Radio,0.0,189,0,2.5,0.0,12+,Entertainment,9,15.5380859375
Ski Tracks,0.99,829,16,4.5,4.5,4+,Navigation,7,23.7001953125
The Photographer's Ephemeris,8.99,663,5,5.0,4.0,4+,Photo & Video,1,55.7548828125
▻Sudoku,0.0,359832,17119,4.5,5.0,4+,Games,7,67.712890625
"StubHub - Tickets to Sports, Concerts and Theatre",0.0,9011,49,3.5,4.0,4+,Entertainment,6,107.392578125
"Runtastic PRO Running, Jogging and Fitness Tracker",4.99,17667,14,4.5,4.0,4+,Health & Fitness,15,142.609375
OverDrive – Library eBooks and Audiobooks,0.0,65450,2721,4.0,4.5,4+,Book,18,37.9990234375
Hotels & Vacation Rentals by Booking.com,0.0,31261,374,4.5,4.5,4+,Travel,40,100.716796875
The Impossible Game,0.99,9885,10,4.0,4.0,4+,Games,1,13.5048828125
PrankDial - #1 Prank Call App,0.0,11091,415,3.0,4.5,4+,Entertainment,6,107.302734375
Fox News,0.0,132703,394,4.0,3.0,4+,News,1,61.7080078125
Live Cams - HD,4.99,286,25,2.5,5.0,4+,Travel,1,35.4404296875
QR Reader for iPhone,0.0,12683,108,4.0,4.0,12+,Utilities,29,52.2392578125
Uber,0.0,49466,150,3.0,2.0,4+,Travel,41,270.703125
WEB.DE Mail,0.0,168,0,4.0,0.0,4+,Productivity,2,97.2021484375
iBunkoHD,6.99,114,0,4.0,0.0,17+,Book,3,38.6044921875
Hurricane Tracker For iPad,2.99,2798,357,4.5,4.5,4+,Weather,1,10.12109375
"6play, TV en direct et en replay",0.0,62,0,3.5,0.0,4+,Entertainment,1,90.2099609375
AudioNote - Notepad and Voice Recorder,9.99,1756,53,4.0,5.0,4+,Business,5,31.6748046875
Breathing Zone: Guided Breathing for Mindfulness,3.99,511,57,4.5,4.5,4+,Health & Fitness,1,35.419921875
My Virtual Girlfriend - Deluxe Dating Sim,0.99,2609,9,3.5,4.5,17+,Games,1,137.5009765625
Fake-A-Location Free ™,0.0,354,215,1.5,1.0,4+,Social Networking,1,7.333313941955566
QQ 浏览器-搜新闻、选小说漫画、看视频,0.0,1750,19,3.5,5.0,17+,Utilities,1,114.26171875
Math Ninja HD,1.99,1121,209,4.5,4.5,9+,Games,1,23.97265625
Résultats Foot en Direct,0.0,339,7,4.5,4.5,4+,Sports,1,62.0595703125
Chase Mobile,0.0,34322,3167,4.5,4.5,4+,Finance,1,33.3310546875
Captio - Email yourself with 1 tap,1.99,162,17,4.5,4.5,4+,Productivity,3,18.171875
My Vodafone,0.0,8,1,3.0,1.0,4+,Utilities,1,79.7041015625
Math Bingo,2.99,4386,444,4.5,4.5,4+,Education,1,13.92578125
▻Sudoku +,4.99,5397,476,5.0,5.0,4+,Games,7,58.7421875
"Tango - Free Video Call, Voice and Chat",0.0,75412,66,4.5,4.5,17+,Social Networking,18,128.6015625
MeetMe - Chat and Meet New People,0.0,97072,143,4.0,3.5,17+,Social Networking,18,127.7509765625
WebMD for iPad,0.0,9142,22,3.5,4.0,12+,Health & Fitness,1,16.7978515625
GeoBee Challenge HD by National Geographic,1.99,1957,958,4.5,4.5,4+,Games,1,34.30859375
"OPlayer HD - video player, classic media streaming",4.99,2944,40,4.0,4.5,17+,Entertainment,29,121.1357421875
TouchRetouch,1.99,588,54,4.0,4.0,4+,Photo & Video,14,26.6669921875
Cat Physics,1.99,40552,238,4.5,4.5,4+,Games,1,14.1376953125
随手记（专业版）-好用的记账理财工具,0.99,1267,0,4.5,0.0,4+,Finance,3,80.0126953125
AnkiMobile Flashcards,24.99,753,12,4.0,4.5,4+,Education,1,18.4736328125
WeatherPro for iPad,2.99,725,26,4.0,4.5,4+,Weather,13,56.720703125
Real英会話,3.99,45,12,4.5,4.5,12+,Education,1,76.48828125
BATTLE BEARS -1,0.99,14910,1003,4.0,4.5,12+,Games,1,216.86890316009521
Crash Bandicoot Nitro Kart 2,2.99,3064,1428,3.5,3.5,9+,Games,1,71.76843070983887
WIRED Magazine,0.0,12074,43,2.5,1.5,17+,News,1,22.7734375
Popplet,4.99,336,2,4.0,3.0,4+,Productivity,1,4.6669921875
Notes Plus,9.99,6257,15,4.0,4.0,4+,Productivity,11,104.5419921875
Color Splash for iPad,1.99,2445,41,4.5,5.0,4+,Photo & Video,1,17.8837890625
Robot Unicorn Attack,0.99,22150,1141,4.0,4.5,9+,Games,1,49.703125
SimSimi,0.0,23530,7,4.0,2.5,17+,Social Networking,25,29.90625
Carcassonne,9.99,10846,91,4.5,4.5,4+,Games,2,342.552734375
Apple Store,0.0,55171,187,3.5,3.5,4+,Shopping,21,67.50390625
TED,0.0,5782,149,3.5,3.5,12+,Education,22,80.162109375
Météo-France,0.0,24,2,3.5,5.0,4+,Weather,3,118.341796875
Ma Banque,0.0,17,0,3.5,0.0,4+,Finance,1,131.4794921875
Doodle God™,1.99,35759,64,4.5,4.0,12+,Games,13,116.0771484375
Carnivores: Dinosaur Hunter Pro,2.99,18306,186,4.0,4.5,12+,Games,4,290.541015625
Blackboard Mobile Learn™,0.0,13567,2625,2.0,1.5,4+,Education,14,48.80859375
"SEC Football Schedules, Scores & Radio",1.99,240,2,3.0,4.5,4+,Sports,1,57.5830078125
Hulu: Watch TV Shows & Stream the Latest Movies,0.0,56170,1264,2.0,2.0,12+,Entertainment,2,94.9560546875
かなもじ,3.99,19,0,4.5,0.0,4+,Education,2,58.43359375
恵方コンパス.,0.0,0,0,0.0,0.0,4+,Navigation,1,39.29811382293701
360 Panorama,1.99,10463,193,4.5,3.5,4+,Photo & Video,3,7.5859375
"Mega Millions & Powerball - lottery games in the US with winning number results, lotto jackpots and prize payouts",0.0,1255,432,4.5,4.5,12+,Lifestyle,1,7.51171875
Cake Doodle,0.99,5803,10,4.0,4.0,4+,Games,1,94.9462890625
The Impossible Quiz! for iPad,1.99,227,225,4.0,4.0,9+,Games,1,16.076364517211914
Boating USA,9.99,342,2,3.5,4.0,4+,Navigation,5,106.044921875
Diptic,2.99,7578,67,4.5,5.0,4+,Photo & Video,1,35.0048828125
Family Feud™ HD,6.99,1156,951,3.5,3.5,4+,Games,1,75.6385726928711
Edmodo,0.0,7197,0,3.5,0.0,4+,Education,4,122.0126953125
Auto Palmistry Premium,2.99,5,0,3.0,0.0,4+,Entertainment,3,42.294921875
Drift Mania Championship,0.99,3432,0,3.0,0.0,4+,Games,10,1123.8837890625
「宅建士」過去問題《受験用》,3.99,0,0,0.0,0.0,4+,Education,1,23.3125
Osmos for iPad,4.99,24306,6,4.5,5.0,4+,Games,9,39.8369140625
携程旅行-酒店、机票、火车票预订助手,0.0,312,0,3.5,0.0,17+,Travel,1,137.794921875
"Audible – audio books, original series & podcasts",0.0,105274,1774,4.5,4.5,4+,Book,5,77.7802734375
Living Earth - Clock & Weather,2.99,25475,71,4.5,4.0,4+,Utilities,11,161.1796875
Sushi Cat,0.99,8718,381,4.0,4.5,4+,Games,1,59.484375
Talking Tom Cat for iPad,0.0,29492,51,3.5,4.0,4+,Entertainment,13,71.923828125
Let's create! Pottery HD,4.99,12787,12,4.5,4.5,4+,Entertainment,1,167.04296875
Files HD Pro - File Manager & Web Browser,4.99,2237,41,4.0,3.5,17+,Utilities,2,26.8154296875
Army Fitness APFT Calculator,0.99,108,74,4.0,4.5,4+,Utilities,1,15.029296875
Ringtones for iPhone & Ringtone Maker,0.0,25403,1598,4.5,4.5,12+,Music,9,104.2080078125
Zoopla Property Search -UK Homes for Sale and Rent,0.0,210,4,3.5,4.5,4+,Lifestyle,1,56.6591796875
Vestiaire Collective - Pre-Owned Luxury Fashion,0.0,169,16,4.0,4.5,4+,Shopping,5,132.3271484375
Week Calendar,1.99,7447,18,4.5,4.5,4+,Productivity,29,78.0537109375
Stack the States®,2.99,12833,282,4.5,4.5,4+,Education,1,126.2451171875
Flashlight Ⓞ,0.0,130450,1010,5.0,4.5,4+,Utilities,22,40.080078125
ゲーム発展国＋＋,4.99,6,0,4.0,0.0,4+,Games,1,182.54296875
Celebtwin: Celebrity Looks Like Lite,0.0,1111,0,1.5,0.0,4+,Lifestyle,12,77.9853515625
Onefootball - Soccer Scores & Live News,0.0,3194,18,4.5,4.5,12+,Sports,13,108.5419921875
SuperCam_Pro,1.99,1399,24,2.5,2.5,4+,Business,7,26.52734375
カロリー管理（痩せるアプリ）,3.99,10,0,4.5,0.0,17+,Health & Fitness,1,42.345703125
手机百度 - 百度一下你就得到,0.0,1990,0,4.5,0.0,17+,Utilities,1,215.91796875
Sam's Club: Wholesale Shopping & Bulk Buy Deals,0.0,8149,173,4.0,4.5,4+,Shopping,1,107.87890625
Splashtop Personal - Remote Desktop,4.99,29376,11,4.5,5.0,4+,Business,11,53.392578125
eBay Kleinanzeigen - Free. Easy. Local.,0.0,74,3,4.5,5.0,4+,Shopping,1,60.1025390625
Viber Messenger – Text & Call,0.0,164249,206,4.5,4.5,4+,Social Networking,32,123.6513671875
Osmos,2.99,14605,23,4.5,5.0,4+,Games,9,32.4150390625
shopkick - Shopping Rewards & Discounts,0.0,130823,29363,4.5,5.0,4+,Shopping,2,71.3564453125
Decide Now!,0.99,486,25,4.5,4.0,4+,Entertainment,9,3.3017578125
"Ringtone Designer Pro - Create Unlimited Ringtones, Text Tones, Email Alerts, and More!",0.99,8946,1776,4.5,4.5,4+,Music,1,3.3018741607666016
The Secret of Grisly Manor,0.99,1993,36,4.0,4.0,4+,Games,7,49.3955078125
"Find My Family, Friends & iPhone - Life360 Locator",0.0,43877,80,4.5,4.5,4+,Social Networking,13,147.349609375
Pocketbooth - the photo booth in your pocket,0.99,2377,5,4.5,5.0,4+,Photo & Video,1,69.2236328125
"乐视视频-白鹿原,欢乐颂,奔跑吧全网热播",0.0,1590,6,4.5,5.0,17+,Entertainment,2,176.1337890625
The Incident,0.99,2070,16,4.0,4.5,4+,Games,1,18.6298828125
ホットペッパービューティー/サロン予約,0.0,9,0,4.0,0.0,4+,Lifestyle,1,62.83984375
Dictionary.com Dictionary & Thesaurus Premium,3.99,11530,81,4.5,4.5,4+,Reference,1,103.794921875
Autohome-Find new＆Used Cars For Sale,0.0,194,0,4.0,0.0,17+,Lifestyle,2,85.0859375
OPEN Forum,0.0,200,0,3.5,0.0,4+,Business,1,79.287109375
Weibo HD,0.0,16772,293,4.5,3.0,4+,Social Networking,3,99.5517578125
Reckless Racing HD,0.99,9,7,4.0,4.5,4+,Games,5,73.56640625
Bloons Super Monkey,0.99,2113,20,3.5,2.5,4+,Games,1,27.2431640625
Lotto Results - Mega Millions Powerball Lottery,0.0,794,8,4.0,3.5,12+,News,1,7.6201171875
IKEA Catalog,0.0,8939,15,4.0,1.5,4+,Lifestyle,29,117.2822265625
QQ安全中心,0.0,308,0,3.5,0.0,17+,Utilities,1,31.3935546875
Free IQ Test: Calculate your IQ,0.0,5,1,2.0,1.0,4+,Education,2,3.84765625
Infinity Blade,0.99,326482,177050,5.0,5.0,12+,Games,13,595.1955890655518
淘宝 - 随时随地，想淘就淘,0.0,3801,6,4.0,4.0,4+,Shopping,1,295.328125
Virtual Regatta Offshore,0.0,209,1,3.5,5.0,4+,Games,1,117.818359375
iSlash,0.99,33868,463,4.5,4.5,4+,Games,1,26.33984375
Ugly Meter™,0.99,13741,58,3.5,2.5,9+,Entertainment,1,29.03125
"Muslim Pro: Ramadan 2017 Prayer Times, Azan, Quran",0.0,18418,706,4.5,5.0,4+,Reference,16,95.8935546875
Carbs & Cals - Diet & Diabetes,4.99,21,0,1.5,0.0,4+,Health & Fitness,1,199.599609375
2XL Supercross HD,4.99,1588,6,3.5,4.5,4+,Games,7,258.1875
Fly Delta,0.0,8094,191,3.0,2.5,4+,Travel,1,134.2802734375
Google Authenticator,0.0,1652,202,3.0,2.5,4+,Utilities,32,16.4375
CamScanner +| PDF Document Scanner and OCR,0.99,5482,25,4.5,4.5,4+,Productivity,14,93.8896484375
Pocket Anatomy - Interactive 3D Human Anatomy and Physiology.,13.99,611,186,4.5,4.5,12+,Medical,1,653.966796875
"Flashlight for iPhone , iPod and iPad",0.0,26697,3109,4.5,4.5,4+,Utilities,1,61.0751953125
赶集网-工作生活啥都有！,0.0,317,0,4.0,0.0,17+,Lifestyle,1,101.19921875
The Sims 3 Ambitions,4.99,14202,638,3.5,3.5,12+,Games,10,424.21484375
Bookshelf,0.0,2064,2,2.5,4.0,4+,Education,32,101.5146484375
QQ同步助手-新机一键换机必备工具,0.0,746,1,4.5,5.0,4+,Utilities,1,69.5625
Der Feueralarm,0.99,0,0,0.0,0.0,12+,Entertainment,1,29.2890625
POF - Best Dating App for Conversations,0.0,52642,16,3.5,3.5,17+,Social Networking,31,56.50390625
NFL,0.0,27317,2,2.5,5.0,4+,Sports,1,125.33984375
Vernier Video Physics,4.99,76,2,4.0,1.0,4+,Education,5,38.59765625
Instagram,0.0,2161558,1289,4.5,4.0,12+,Photo & Video,29,108.67578125
"Due — Reminders, Countdown Timers",4.99,2554,93,4.5,3.5,4+,Productivity,17,30.6416015625
UFO on Tape,0.99,1058,3,3.5,3.5,4+,Games,1,33.7216796875
Catan HD,1.99,10382,281,4.0,3.5,4+,Games,6,774.3935546875
Polar Plunge ™,0.99,1428,1417,3.5,3.5,4+,Games,1,3.5292673110961914
Sunday Ticket,0.0,3134,160,2.5,3.0,4+,Entertainment,1,88.1123046875
央视影音HD-海量央视内容高清直播,0.0,596,0,2.5,0.0,4+,Entertainment,3,61.345703125
Neuroshima Hex,4.99,4378,251,4.5,4.5,9+,Games,1,487.41796875
"Maps 3D PRO - GPS for Bike, Hike, Ski & Outdoor",4.99,280,12,4.0,4.0,4+,Navigation,6,24.7578125
ArtRage,4.99,1045,2,4.0,2.5,4+,Entertainment,7,56.1015625
Sleep Talk Recorder,0.0,1110,31,4.5,3.5,17+,Utilities,31,24.13671875
Spider Solitaire by MobilityWare,4.99,11154,1862,4.5,5.0,4+,Games,3,37.619140625
iSleeping by iSommeil SARL,0.0,0,0,0.0,0.0,4+,Medical,3,23.2880859375
中国建设银行,0.0,258,0,2.0,0.0,17+,Finance,1,199.5517578125
Lane Splitter,0.99,44567,202,4.5,4.5,4+,Games,1,101.5263671875
Ryder Cup 2016 – Hazeltine National Golf Club,0.0,3818,69,2.5,1.5,4+,Sports,1,110.8623046875
Noteshelf,9.99,7562,9,4.5,4.0,4+,Productivity,7,111.9677734375
The Legend of Spookley the Square Pumpkin,2.99,120,12,4.5,4.5,4+,Book,1,35.2314453125
BUBBLE BOBBLE DOUBLE,4.99,206,128,3.0,3.5,4+,Games,1,54.316346168518066
Paprika Recipe Manager,4.99,1755,83,4.5,4.5,17+,Food & Drink,16,9.94921875
ToonCamera,1.99,1037,95,4.5,4.5,4+,Photo & Video,13,28.1279296875
Sonic The Hedgehog 4™ Episode I,2.99,4755,132,4.0,3.5,9+,Games,1,118.93359375
Cisco AnyConnect,0.0,825,28,3.5,4.0,4+,Business,1,44.701171875
GroupMe,0.0,28260,294,4.5,4.5,4+,Social Networking,14,63.7666015625
招商银行,0.0,306,1,3.5,1.0,12+,Finance,2,147.734375
Jenga,0.0,32527,4411,4.5,4.0,4+,Games,1,93.04296875
"Zappos: shop shoes & clothes, fast free shipping",0.0,103655,39452,5.0,5.0,4+,Shopping,1,67.0673828125
"Printer Pro - Print photos, pdf and emails",6.99,15981,440,4.5,4.5,4+,Productivity,9,94.2421875
Sephora Makeup & Beauty App – Insider Tips & Style,0.0,15593,301,4.5,5.0,4+,Shopping,1,140.19140625
欧路英语词典 Eudic 增强版,2.99,206,2,4.0,3.5,17+,Reference,3,145.5986328125
爱奇艺 - 电视剧电影综艺娱乐视频播放器,0.0,786,0,3.5,0.0,17+,Entertainment,2,224.2666015625
Mathmateer®,1.99,1207,2,4.5,4.5,4+,Education,1,24.8232421875
Battleheart,2.99,6879,54,4.5,4.5,9+,Games,1,262.7197265625
Youku HD,0.0,5683,7,4.0,4.5,12+,Entertainment,1,138.4169921875
Bowitter for iPhone,0.99,0,0,0.0,0.0,4+,Social Networking,2,3.02734375
Need for Speed™ Hot Pursuit,4.99,5059,20,4.0,3.5,4+,Games,8,1210.3583984375
Instant Heart Rate+: Heart Rate & Pulse Monitor,4.99,10158,475,4.5,4.5,4+,Health & Fitness,31,180.7353515625
去哪儿旅行-预订机票酒店火车票特价旅游自由行,0.0,291,0,4.0,0.0,17+,Travel,1,125.62109375
NOAA Hurricane Center,1.99,31,15,3.0,3.0,4+,Weather,1,7.6953125
CVS Pharmacy,0.0,35981,237,4.0,4.0,12+,Shopping,1,123.18359375
Age of Zombies™,0.99,14493,384,4.5,4.5,12+,Games,1,51.3125
AVPlayer,2.99,853,11,4.0,5.0,17+,Entertainment,11,37.947265625
土豆视频HD—高清影视综艺视频播放器,0.0,990,4,3.0,2.0,12+,Entertainment,1,65.4873046875
土豆（短视频分享平台）,0.0,676,0,3.0,0.0,12+,Entertainment,1,84.4970703125
Spider Solitaire Free by MobilityWare,0.0,128739,5515,4.5,4.5,4+,Games,3,87.345703125
The Calculator,2.99,1556,25,4.5,5.0,4+,Utilities,11,67.8798828125
Game Dev Story,4.99,12331,11,4.5,4.5,4+,Games,5,182.5859375
French Words for Kids - Learn Letter Sounds,3.99,22,1,4.5,5.0,4+,Education,2,33.873046875
Death Worm,0.99,6527,15,4.0,4.0,12+,Games,1,27.9462890625
Cartoon Wars 2: Heroes,0.99,13049,1180,4.5,4.5,12+,Games,1,40.51473522186279
MSNBC,0.0,3692,27,3.5,2.0,12+,News,1,88.689453125
Super Stickman Golf,2.99,41446,566,4.5,4.5,4+,Games,1,84.76171875
Black Friday 2017 Ads App - BlackFriday.fm,0.0,8221,0,4.5,0.0,4+,Shopping,1,22.216796875
Hotel Dash Deluxe,0.99,36190,221,4.5,4.0,4+,Games,1,47.765625
Backbreaker 2: Vengeance,0.99,14491,304,4.5,4.5,4+,Games,1,79.359375
The Calculator - Free and Easy Calculating!,0.0,99244,1760,4.5,4.5,4+,Utilities,11,81.0107421875
出会い系アプリ i-Mail（アイメール）,0.0,0,0,0.0,0.0,17+,Social Networking,1,3.65625
Angry Birds Seasons HD,0.0,75714,481,4.0,4.5,4+,Games,1,677.572265625
Gravity Guy,0.99,35161,1316,4.5,4.0,9+,Games,1,21.53125
"Fooducate - Lose Weight, Eat Healthy,Get Motivated",0.0,11875,73,4.5,4.5,4+,Health & Fitness,1,46.33984375
招商银行信用卡掌上生活,0.0,122,0,2.5,0.0,17+,Finance,1,153.3173828125
myChevrolet,0.0,1083,36,2.0,2.5,17+,Lifestyle,4,81.5537109375
Puzzle Quest 2,2.99,1575,104,3.5,4.0,12+,Games,1,1258.65625
Mountain Biker,1.99,24,7,3.5,4.0,4+,Games,8,157.732421875
Yurekuru Call,0.0,53,0,4.0,0.0,4+,Weather,2,53.9873046875
Stratego® Single Player,2.99,739,145,3.5,4.0,4+,Games,1,186.3544921875
Text Free: Free Texting + Calling + MMS,0.0,100477,35,4.0,4.5,4+,Lifestyle,1,129.8759765625
腾讯新闻-头条新闻热点资讯掌上阅读软件,0.0,718,4,4.0,2.5,12+,News,1,109.556640625
Merriam-Webster Dictionary,0.0,16849,1125,4.5,4.5,4+,Reference,12,148.3857421875
